date,closing-amount
9/28/1949,15.53
9/29/1949,15.62
9/30/1949,15.58
10/1/1949,15.52
10/3/1949,15.6
10/4/1949,15.75
10/5/1949,15.78
10/6/1949,15.84
10/7/1949,15.85
10/8/1949,15.86
10/10/1949,15.83
10/11/1949,15.97
10/13/1949,15.97
10/14/1949,15.91
10/15/1949,15.89
10/17/1949,15.73
10/18/1949,15.84
10/19/1949,15.93
10/20/1949,15.9
10/21/1949,15.85
10/22/1949,15.86
10/24/1949,15.87
10/25/1949,15.95
10/26/1949,16.06
10/27/1949,16.15
10/28/1949,16.08
10/29/1949,16.13
10/31/1949,16.04
11/1/1949,16.2
11/2/1949,16.33
11/3/1949,16.29
11/4/1949,16.21
11/5/1949,16.22
11/7/1949,16.16
11/9/1949,16.18
11/10/1949,16.14
11/12/1949,16.13
11/14/1949,16.03
11/15/1949,15.75
11/16/1949,15.84
11/17/1949,15.96
11/18/1949,16.14
11/19/1949,16.18
11/21/1949,16.07
11/22/1949,16.15
11/23/1949,16.19
11/25/1949,16.1
11/26/1949,16.14
11/28/1949,16.05
11/29/1949,16.02
11/30/1949,16.06
12/1/1949,16.15
12/2/1949,16.28
12/3/1949,16.41
12/5/1949,16.41
12/6/1949,16.39
12/7/1949,16.43
12/8/1949,16.43
12/9/1949,16.42
12/10/1949,16.45
12/12/1949,16.57
12/13/1949,16.64
12/14/1949,16.67
12/15/1949,16.68
12/16/1949,16.66
12/17/1949,16.64
12/19/1949,16.59
12/20/1949,16.53
12/21/1949,16.49
12/22/1949,16.64
12/23/1949,16.64
12/27/1949,16.58
12/28/1949,16.66
12/29/1949,16.68
12/30/1949,16.79
12/31/1949,16.76
1/3/1950,16.66
1/4/1950,16.85
1/5/1950,16.93
1/6/1950,16.98
1/7/1950,17.09
1/9/1950,17.08
1/10/1950,17.03
1/11/1950,17.09
1/12/1950,16.76
1/13/1950,16.67
1/14/1950,16.65
1/16/1950,16.72
1/17/1950,16.86
1/18/1950,16.85
1/19/1950,16.87
1/20/1950,16.9
1/21/1950,16.94
1/23/1950,16.92
1/24/1950,16.86
1/25/1950,16.74
1/26/1950,16.73
1/27/1950,16.82
1/28/1950,16.9
1/30/1950,17.02
1/31/1950,17.05
2/1/1950,17.05
2/2/1950,17.23
2/3/1950,17.29
2/4/1950,17.35
2/6/1950,17.32
2/7/1950,17.23
2/8/1950,17.21
2/9/1950,17.28
2/10/1950,17.24
2/11/1950,17.22
2/14/1950,17.06
2/15/1950,17.06
2/16/1950,16.99
2/17/1950,17.15
2/18/1950,17.23
2/20/1950,17.2
2/21/1950,17.17
2/23/1950,17.21
2/24/1950,17.28
2/25/1950,17.26
2/27/1950,17.28
2/28/1950,17.22
3/1/1950,17.24
3/2/1950,17.23
3/3/1950,17.29
3/4/1950,17.33
3/6/1950,17.32
3/7/1950,17.2
3/8/1950,17.19
3/9/1950,17.07
3/10/1950,17.09
3/11/1950,17.14
3/13/1950,17.12
3/14/1950,17.25
3/15/1950,17.45
3/16/1950,17.49
3/17/1950,17.45
3/18/1950,17.49
3/20/1950,17.44
3/21/1950,17.45
3/22/1950,17.55
3/23/1950,17.56
3/24/1950,17.56
3/25/1950,17.61
3/27/1950,17.46
3/28/1950,17.53
3/29/1950,17.44
3/30/1950,17.3
3/31/1950,17.29
4/1/1950,17.34
4/3/1950,17.53
4/4/1950,17.55
4/5/1950,17.63
4/6/1950,17.78
4/8/1950,17.82
4/10/1950,17.85
4/11/1950,17.75
4/12/1950,17.94
4/13/1950,17.98
4/14/1950,17.96
4/15/1950,17.86
4/17/1950,17.88
4/18/1950,18.03
4/19/1950,18.05
4/20/1950,17.93
4/21/1950,17.96
4/22/1950,17.96
4/24/1950,17.83
4/25/1950,17.83
4/26/1950,17.76
4/27/1950,17.86
4/28/1950,17.96
4/29/1950,18.07
5/1/1950,18.22
5/2/1950,18.11
5/3/1950,18.27
5/4/1950,18.12
5/5/1950,18.22
5/6/1950,18.33
5/8/1950,18.27
5/9/1950,18.27
5/10/1950,18.29
5/11/1950,18.29
5/12/1950,18.18
5/13/1950,18.2
5/15/1950,18.26
5/16/1950,18.44
5/17/1950,18.52
5/18/1950,18.56
5/19/1950,18.68
5/20/1950,18.72
5/22/1950,18.6
5/23/1950,18.71
5/24/1950,18.69
5/25/1950,18.69
5/26/1950,18.67
5/27/1950,18.65
5/29/1950,18.72
5/31/1950,18.78
6/1/1950,18.77
6/2/1950,18.79
6/5/1950,18.6
6/6/1950,18.88
6/7/1950,18.93
6/8/1950,19.14
6/9/1950,19.26
6/12/1950,19.4
6/13/1950,19.25
6/14/1950,18.98
6/15/1950,18.93
6/16/1950,18.97
6/19/1950,18.92
6/20/1950,18.83
6/21/1950,19
6/22/1950,19.16
6/23/1950,19.14
6/26/1950,18.11
6/27/1950,17.91
6/28/1950,18.11
6/29/1950,17.44
6/30/1950,17.69
7/3/1950,17.64
7/5/1950,17.81
7/6/1950,17.91
7/7/1950,17.67
7/10/1950,17.59
7/11/1950,17.32
7/12/1950,16.87
7/13/1950,16.69
7/14/1950,16.87
7/17/1950,16.68
7/18/1950,17.06
7/19/1950,17.36
7/20/1950,17.61
7/21/1950,17.59
7/24/1950,17.48
7/25/1950,17.23
7/26/1950,17.27
7/27/1950,17.5
7/28/1950,17.69
7/31/1950,17.84
8/1/1950,18.02
8/2/1950,17.95
8/3/1950,17.99
8/4/1950,18.14
8/7/1950,18.41
8/8/1950,18.46
8/9/1950,18.61
8/10/1950,18.48
8/11/1950,18.28
8/14/1950,18.29
8/15/1950,18.32
8/16/1950,18.34
8/17/1950,18.54
8/18/1950,18.68
8/21/1950,18.7
8/22/1950,18.68
8/23/1950,18.82
8/24/1950,18.79
8/25/1950,18.54
8/28/1950,18.53
8/29/1950,18.54
8/30/1950,18.43
8/31/1950,18.42
9/1/1950,18.55
9/5/1950,18.68
9/6/1950,18.54
9/7/1950,18.59
9/8/1950,18.75
9/11/1950,18.61
9/12/1950,18.87
9/13/1950,19.09
9/14/1950,19.18
9/15/1950,19.29
9/18/1950,19.37
9/19/1950,19.31
9/20/1950,19.21
9/21/1950,19.37
9/22/1950,19.44
9/25/1950,19.42
9/26/1950,19.14
9/27/1950,19.41
9/28/1950,19.42
9/29/1950,19.45
10/2/1950,19.69
10/3/1950,19.66
10/4/1950,20
10/5/1950,19.89
10/6/1950,20.12
10/7/1950,20.16
10/9/1950,20
10/10/1950,19.78
10/11/1950,19.86
10/13/1950,19.85
10/14/1950,19.72
10/16/1950,19.71
10/17/1950,19.89
10/18/1950,20.01
10/19/1950,20.02
10/20/1950,19.96
10/21/1950,20.01
10/23/1950,19.96
10/24/1950,20.08
10/25/1950,20.05
10/26/1950,19.61
10/27/1950,19.77
10/28/1950,19.79
10/30/1950,19.61
10/31/1950,19.53
11/1/1950,19.56
11/2/1950,19.73
11/3/1950,19.85
11/4/1950,19.78
11/6/1950,19.36
11/8/1950,19.56
11/9/1950,19.79
11/10/1950,19.94
11/13/1950,20.01
11/14/1950,19.86
11/15/1950,19.82
11/16/1950,19.72
11/17/1950,19.86
11/18/1950,19.96
11/20/1950,19.93
11/21/1950,19.88
11/22/1950,20.16
11/24/1950,20.32
11/25/1950,20.28
11/27/1950,20.18
11/28/1950,19.56
11/29/1950,19.37
11/30/1950,19.51
12/1/1950,19.66
12/2/1950,19.54
12/4/1950,19
12/5/1950,19.31
12/6/1950,19.45
12/7/1950,19.4
12/8/1950,19.4
12/9/1950,19.5
12/11/1950,19.72
12/12/1950,19.68
12/13/1950,19.67
12/14/1950,19.43
12/15/1950,19.33
12/16/1950,19.64
12/18/1950,19.85
12/19/1950,19.96
12/20/1950,19.97
12/21/1950,19.98
12/22/1950,20.07
12/26/1950,19.92
12/27/1950,20.3
12/28/1950,20.38
12/29/1950,20.43
12/30/1950,20.41
1/2/1951,20.77
1/3/1951,20.69
1/4/1951,20.87
1/5/1951,20.87
1/6/1951,20.88
1/8/1951,21
1/9/1951,21.12
1/10/1951,20.85
1/11/1951,21.19
1/12/1951,21.11
1/13/1951,21.1
1/15/1951,21.3
1/16/1951,21.46
1/17/1951,21.55
1/18/1951,21.4
1/19/1951,21.36
1/20/1951,21.41
1/22/1951,21.18
1/23/1951,21.26
1/24/1951,21.16
1/25/1951,21.03
1/26/1951,21.26
1/27/1951,21.53
1/29/1951,21.67
1/30/1951,21.74
1/31/1951,21.66
2/1/1951,21.77
2/2/1951,21.96
2/3/1951,22.08
2/5/1951,22.2
2/6/1951,22.12
2/7/1951,21.99
2/8/1951,22.09
2/9/1951,22.17
2/10/1951,22.21
2/13/1951,22.18
2/14/1951,22.12
2/15/1951,22
2/16/1951,22.13
2/17/1951,22.15
2/19/1951,21.83
2/20/1951,21.79
2/21/1951,21.86
2/23/1951,21.92
2/24/1951,21.96
2/26/1951,21.93
2/27/1951,21.76
2/28/1951,21.8
3/1/1951,21.85
3/2/1951,21.93
3/3/1951,21.94
3/5/1951,21.79
3/6/1951,21.79
3/7/1951,21.86
3/8/1951,21.95
3/9/1951,21.95
3/10/1951,21.91
3/12/1951,21.7
3/13/1951,21.41
3/14/1951,21.25
3/15/1951,21.29
3/16/1951,21.64
3/17/1951,21.67
3/19/1951,21.56
3/20/1951,21.52
3/21/1951,21.64
3/22/1951,21.73
3/24/1951,21.47
3/26/1951,21.53
3/27/1951,21.51
3/28/1951,21.26
3/29/1951,21.33
3/30/1951,21.48
3/31/1951,21.4
4/2/1951,21.32
4/3/1951,21.26
4/4/1951,21.4
4/5/1951,21.69
4/6/1951,21.72
4/7/1951,21.68
4/9/1951,21.68
4/10/1951,21.65
4/11/1951,21.64
4/12/1951,21.83
4/13/1951,22.09
4/14/1951,22.2
4/16/1951,22.04
4/17/1951,22.09
4/18/1951,22.13
4/19/1951,22.04
4/20/1951,22.04
4/21/1951,22.05
4/23/1951,22.05
4/24/1951,21.96
4/25/1951,21.97
4/26/1951,22.16
4/27/1951,22.39
4/28/1951,22.43
4/30/1951,22.43
5/1/1951,22.53
5/2/1951,22.62
5/3/1951,22.81
5/4/1951,22.77
5/5/1951,22.69
5/7/1951,22.63
5/8/1951,22.61
5/9/1951,22.64
5/10/1951,22.51
5/11/1951,22.33
5/12/1951,22.22
5/14/1951,22.18
5/15/1951,21.76
5/16/1951,21.69
5/17/1951,21.91
5/18/1951,21.51
5/19/1951,21.55
5/21/1951,21.46
5/22/1951,21.36
5/23/1951,21.16
5/24/1951,21.05
5/25/1951,21.03
5/26/1951,21.08
5/28/1951,21.21
5/29/1951,21.35
5/31/1951,21.52
6/1/1951,21.48
6/4/1951,21.24
6/5/1951,21.33
6/6/1951,21.48
6/7/1951,21.56
6/8/1951,21.49
6/11/1951,21.61
6/12/1951,21.52
6/13/1951,21.55
6/14/1951,21.84
6/15/1951,22.04
6/18/1951,22.05
6/19/1951,22.02
6/20/1951,21.91
6/21/1951,21.78
6/22/1951,21.55
6/25/1951,21.29
6/26/1951,21.3
6/27/1951,21.37
6/28/1951,21.1
6/29/1951,20.96
7/2/1951,21.1
7/3/1951,21.23
7/5/1951,21.64
7/6/1951,21.64
7/9/1951,21.73
7/10/1951,21.63
7/11/1951,21.68
7/12/1951,21.8
7/13/1951,21.98
7/16/1951,21.73
7/17/1951,21.92
7/18/1951,21.88
7/19/1951,21.84
7/20/1951,21.88
7/23/1951,22.1
7/24/1951,22.44
7/25/1951,22.32
7/26/1951,22.47
7/27/1951,22.53
7/30/1951,22.63
7/31/1951,22.4
8/1/1951,22.51
8/2/1951,22.82
8/3/1951,22.85
8/6/1951,23.01
8/7/1951,23.03
8/8/1951,22.93
8/9/1951,22.84
8/10/1951,22.79
8/13/1951,22.8
8/14/1951,22.7
8/15/1951,22.79
8/16/1951,22.87
8/17/1951,22.94
8/20/1951,22.93
8/21/1951,22.83
8/22/1951,22.75
8/23/1951,22.9
8/24/1951,22.88
8/27/1951,22.85
8/28/1951,22.9
8/29/1951,23.08
8/30/1951,23.24
8/31/1951,23.28
9/4/1951,23.28
9/5/1951,23.42
9/6/1951,23.47
9/7/1951,23.53
9/10/1951,23.62
9/11/1951,23.5
9/12/1951,23.6
9/13/1951,23.71
9/14/1951,23.69
9/17/1951,23.62
9/18/1951,23.59
9/19/1951,23.59
9/20/1951,23.57
9/21/1951,23.4
9/24/1951,23.3
9/25/1951,23.38
9/26/1951,23.4
9/27/1951,23.27
9/28/1951,23.26
10/1/1951,23.47
10/2/1951,23.64
10/3/1951,23.79
10/4/1951,23.72
10/5/1951,23.78
10/6/1951,23.77
10/8/1951,23.75
10/9/1951,23.65
10/10/1951,23.61
10/11/1951,23.7
10/13/1951,23.8
10/15/1951,23.85
10/16/1951,23.77
10/17/1951,23.69
10/18/1951,23.67
10/19/1951,23.32
10/20/1951,23.13
10/22/1951,22.75
10/23/1951,22.84
10/24/1951,23.03
10/25/1951,22.96
10/26/1951,22.81
10/27/1951,22.45
10/29/1951,22.69
10/30/1951,22.66
10/31/1951,22.94
11/1/1951,23.1
11/2/1951,22.93
11/3/1951,22.74
11/5/1951,22.82
11/7/1951,22.49
11/8/1951,22.47
11/9/1951,22.75
11/10/1951,22.89
11/13/1951,22.79
11/14/1951,22.85
11/15/1951,22.84
11/16/1951,22.82
11/17/1951,22.84
11/19/1951,22.73
11/20/1951,22.68
11/21/1951,22.64
11/23/1951,22.4
11/24/1951,22.3
11/26/1951,22.43
11/27/1951,22.66
11/28/1951,22.61
11/29/1951,22.67
11/30/1951,22.88
12/1/1951,22.94
12/3/1951,23.01
12/4/1951,23.14
12/5/1951,23.07
12/6/1951,23.34
12/7/1951,23.38
12/8/1951,23.41
12/10/1951,23.42
12/11/1951,23.3
12/12/1951,23.37
12/13/1951,23.39
12/14/1951,23.37
12/15/1951,23.36
12/17/1951,23.41
12/18/1951,23.49
12/19/1951,23.57
12/20/1951,23.57
12/21/1951,23.51
12/22/1951,23.53
12/24/1951,23.54
12/26/1951,23.44
12/27/1951,23.65
12/28/1951,23.69
12/29/1951,23.69
12/31/1951,23.77
1/2/1952,23.8
1/3/1952,23.88
1/4/1952,23.92
1/5/1952,23.84
1/7/1952,23.91
1/8/1952,23.82
1/9/1952,23.74
1/10/1952,23.86
1/11/1952,23.98
1/12/1952,24.06
1/14/1952,24.16
1/15/1952,24.06
1/16/1952,24.09
1/17/1952,24.2
1/18/1952,24.25
1/19/1952,24.33
1/21/1952,24.46
1/22/1952,24.66
1/23/1952,24.54
1/24/1952,24.56
1/25/1952,24.55
1/26/1952,24.59
1/28/1952,24.61
1/29/1952,24.57
1/30/1952,24.23
1/31/1952,24.14
2/1/1952,24.3
2/2/1952,24.41
2/4/1952,24.12
2/5/1952,24.11
2/6/1952,24.18
2/7/1952,24.11
2/8/1952,24.24
2/9/1952,24.25
2/11/1952,24.11
2/13/1952,23.92
2/14/1952,23.87
2/15/1952,23.86
2/16/1952,23.84
2/18/1952,23.74
2/19/1952,23.36
2/20/1952,23.09
2/21/1952,23.16
2/23/1952,23.36
2/25/1952,23.23
2/26/1952,23.15
2/27/1952,23.18
2/28/1952,23.29
2/29/1952,23.26
3/1/1952,23.28
3/3/1952,23.29
3/4/1952,23.68
3/5/1952,23.71
3/6/1952,23.69
3/7/1952,23.72
3/8/1952,23.77
3/10/1952,23.6
3/11/1952,23.62
3/12/1952,23.73
3/13/1952,23.75
3/14/1952,23.75
3/15/1952,23.83
3/17/1952,23.92
3/18/1952,23.87
3/19/1952,23.82
3/20/1952,23.89
3/21/1952,23.93
3/22/1952,23.94
3/24/1952,23.93
3/25/1952,23.79
3/26/1952,23.78
3/27/1952,23.99
3/28/1952,24.18
3/29/1952,24.34
3/31/1952,24.37
4/1/1952,24.18
4/2/1952,24.12
4/3/1952,24.12
4/4/1952,24.02
4/5/1952,24
4/7/1952,23.8
4/8/1952,23.91
4/9/1952,23.94
4/10/1952,24.11
4/12/1952,24.15
4/14/1952,23.95
4/15/1952,23.65
4/16/1952,23.58
4/17/1952,23.41
4/18/1952,23.5
4/19/1952,23.51
4/21/1952,23.69
4/22/1952,23.58
4/23/1952,23.48
4/24/1952,23.43
4/25/1952,23.54
4/26/1952,23.58
4/28/1952,23.55
4/29/1952,23.49
4/30/1952,23.32
5/1/1952,23.17
5/2/1952,23.56
5/3/1952,23.59
5/5/1952,23.66
5/6/1952,23.67
5/7/1952,23.81
5/8/1952,23.86
5/9/1952,23.84
5/10/1952,23.8
5/12/1952,23.75
5/13/1952,23.78
5/14/1952,23.68
5/15/1952,23.6
5/16/1952,23.56
5/17/1952,23.56
5/19/1952,23.61
5/20/1952,23.74
5/21/1952,23.78
5/22/1952,23.91
5/23/1952,23.89
5/24/1952,23.89
5/26/1952,23.94
5/27/1952,23.88
5/28/1952,23.84
5/29/1952,23.86
6/2/1952,23.8
6/3/1952,23.78
6/4/1952,23.95
6/5/1952,24.1
6/6/1952,24.26
6/9/1952,24.37
6/10/1952,24.23
6/11/1952,24.31
6/12/1952,24.31
6/13/1952,24.37
6/16/1952,24.3
6/17/1952,24.33
6/18/1952,24.43
6/19/1952,24.51
6/20/1952,24.59
6/23/1952,24.56
6/24/1952,24.6
6/25/1952,24.66
6/26/1952,24.75
6/27/1952,24.83
6/30/1952,24.96
7/1/1952,25.12
7/2/1952,25.06
7/3/1952,25.05
7/7/1952,24.97
7/8/1952,24.96
7/9/1952,24.86
7/10/1952,24.81
7/11/1952,24.98
7/14/1952,25.03
7/15/1952,25.16
7/16/1952,25.16
7/17/1952,25.05
7/18/1952,24.85
7/21/1952,24.95
7/22/1952,25
7/23/1952,25.11
7/24/1952,25.24
7/25/1952,25.16
7/28/1952,25.2
7/29/1952,25.26
7/30/1952,25.37
7/31/1952,25.4
8/1/1952,25.45
8/4/1952,25.43
8/5/1952,25.46
8/6/1952,25.44
8/7/1952,25.52
8/8/1952,25.55
8/11/1952,25.52
8/12/1952,25.31
8/13/1952,25.28
8/14/1952,25.28
8/15/1952,25.2
8/18/1952,24.94
8/19/1952,24.89
8/20/1952,24.95
8/21/1952,24.98
8/22/1952,24.99
8/25/1952,24.87
8/26/1952,24.83
8/27/1952,24.94
8/28/1952,24.97
8/29/1952,25.03
9/2/1952,25.15
9/3/1952,25.25
9/4/1952,25.24
9/5/1952,25.21
9/8/1952,25.11
9/9/1952,24.86
9/10/1952,24.69
9/11/1952,24.72
9/12/1952,24.71
9/15/1952,24.45
9/16/1952,24.53
9/17/1952,24.58
9/18/1952,24.51
9/19/1952,24.57
9/22/1952,24.59
9/23/1952,24.7
9/24/1952,24.79
9/25/1952,24.81
9/26/1952,24.73
9/29/1952,24.68
9/30/1952,24.54
10/1/1952,24.48
10/2/1952,24.52
10/3/1952,24.5
10/6/1952,24.44
10/7/1952,24.4
10/8/1952,24.58
10/9/1952,24.57
10/10/1952,24.55
10/14/1952,24.48
10/15/1952,24.06
10/16/1952,23.91
10/17/1952,24.2
10/20/1952,24.13
10/21/1952,24.07
10/22/1952,23.8
10/23/1952,23.87
10/24/1952,24.03
10/27/1952,24.09
10/28/1952,24.13
10/29/1952,24.15
10/30/1952,24.15
10/31/1952,24.52
11/3/1952,24.6
11/5/1952,24.67
11/6/1952,24.77
11/7/1952,24.78
11/10/1952,24.77
11/12/1952,24.65
11/13/1952,24.71
11/14/1952,24.75
11/17/1952,24.8
11/18/1952,25.16
11/19/1952,25.33
11/20/1952,25.28
11/21/1952,25.27
11/24/1952,25.42
11/25/1952,25.36
11/26/1952,25.52
11/28/1952,25.66
12/1/1952,25.68
12/2/1952,25.74
12/3/1952,25.71
12/4/1952,25.61
12/5/1952,25.62
12/8/1952,25.76
12/9/1952,25.93
12/10/1952,25.98
12/11/1952,25.96
12/12/1952,26.04
12/15/1952,26.04
12/16/1952,26.07
12/17/1952,26.04
12/18/1952,26.03
12/19/1952,26.15
12/22/1952,26.3
12/23/1952,26.19
12/24/1952,26.21
12/26/1952,26.25
12/29/1952,26.4
12/30/1952,26.59
12/31/1952,26.57
1/2/1953,26.54
1/5/1953,26.66
1/6/1953,26.48
1/7/1953,26.37
1/8/1953,26.33
1/9/1953,26.08
1/12/1953,25.86
1/13/1953,26.02
1/14/1953,26.08
1/15/1953,26.13
1/16/1953,26.02
1/19/1953,26.01
1/20/1953,26.14
1/21/1953,26.09
1/22/1953,26.12
1/23/1953,26.07
1/26/1953,26.02
1/27/1953,26.05
1/28/1953,26.13
1/29/1953,26.2
1/30/1953,26.38
2/2/1953,26.51
2/3/1953,26.54
2/4/1953,26.42
2/5/1953,26.15
2/6/1953,26.51
2/9/1953,25.69
2/10/1953,25.62
2/11/1953,25.64
2/13/1953,25.74
2/16/1953,25.65
2/17/1953,25.5
2/18/1953,25.48
2/19/1953,25.57
2/20/1953,25.63
2/24/1953,25.75
2/25/1953,25.91
2/26/1953,25.95
2/27/1953,25.9
3/2/1953,25.93
3/3/1953,26
3/4/1953,25.78
3/5/1953,25.79
3/6/1953,25.84
3/9/1953,25.83
3/10/1953,25.91
3/11/1953,26.12
3/12/1953,26.13
3/13/1953,26.18
3/16/1953,26.22
3/17/1953,26.33
3/18/1953,26.24
3/19/1953,26.22
3/20/1953,26.18
3/23/1953,26.02
3/24/1953,26.17
3/25/1953,26.1
3/26/1953,25.95
3/27/1953,25.99
3/30/1953,25.61
3/31/1953,25.29
4/1/1953,25.25
4/2/1953,25.23
4/6/1953,24.61
4/7/1953,24.71
4/8/1953,24.93
4/9/1953,24.88
4/10/1953,24.82
4/13/1953,24.77
4/14/1953,24.86
4/15/1953,24.96
4/16/1953,24.91
4/17/1953,24.62
4/20/1953,24.73
4/21/1953,24.67
4/22/1953,24.46
4/23/1953,24.19
4/24/1953,24.2
4/27/1953,24.34
4/28/1953,24.52
4/29/1953,24.68
4/30/1953,24.62
5/1/1953,24.73
5/4/1953,25
5/5/1953,25.03
5/6/1953,25
5/7/1953,24.9
5/8/1953,24.9
5/11/1953,24.91
5/12/1953,24.74
5/13/1953,24.71
5/14/1953,24.85
5/15/1953,24.84
5/18/1953,24.75
5/19/1953,24.7
5/20/1953,24.93
5/21/1953,25.06
5/22/1953,25.03
5/25/1953,24.99
5/26/1953,24.87
5/27/1953,24.64
5/28/1953,24.46
5/29/1953,24.54
6/1/1953,24.15
6/2/1953,24.22
6/3/1953,24.18
6/4/1953,24.03
6/5/1953,24.09
6/8/1953,24.01
6/9/1953,23.6
6/10/1953,23.54
6/11/1953,23.75
6/12/1953,23.82
6/15/1953,23.62
6/16/1953,23.55
6/17/1953,23.85
6/18/1953,23.84
6/19/1953,23.84
6/22/1953,23.96
6/23/1953,24.12
6/24/1953,24.09
6/25/1953,24.19
6/26/1953,24.21
6/29/1953,24.14
6/30/1953,24.14
7/1/1953,24.24
7/2/1953,24.31
7/3/1953,24.36
7/6/1953,24.38
7/7/1953,24.51
7/8/1953,24.5
7/9/1953,24.43
7/10/1953,24.41
7/13/1953,24.17
7/14/1953,24.08
7/15/1953,24.15
7/16/1953,24.18
7/17/1953,24.35
7/20/1953,24.22
7/21/1953,24.16
7/22/1953,24.19
7/23/1953,24.23
7/24/1953,24.23
7/27/1953,24.07
7/28/1953,24.11
7/29/1953,24.26
7/30/1953,24.49
7/31/1953,24.75
8/3/1953,24.84
8/4/1953,24.78
8/5/1953,24.68
8/6/1953,24.8
8/7/1953,24.78
8/10/1953,24.75
8/11/1953,24.72
8/12/1953,24.78
8/13/1953,24.73
8/14/1953,24.62
8/17/1953,24.56
8/18/1953,24.46
8/19/1953,24.31
8/20/1953,24.29
8/21/1953,24.35
8/24/1953,24.09
8/25/1953,23.93
8/26/1953,23.86
8/27/1953,23.79
8/28/1953,23.74
8/31/1953,23.32
9/1/1953,23.42
9/2/1953,23.56
9/3/1953,23.51
9/4/1953,23.57
9/8/1953,23.61
9/9/1953,23.65
9/10/1953,23.41
9/11/1953,23.14
9/14/1953,22.71
9/15/1953,22.9
9/16/1953,23.01
9/17/1953,23.07
9/18/1953,22.95
9/21/1953,22.88
9/22/1953,23.2
9/23/1953,23.23
9/24/1953,23.24
9/25/1953,23.3
9/28/1953,23.45
9/29/1953,23.49
9/30/1953,23.35
10/1/1953,23.49
10/2/1953,23.59
10/5/1953,23.48
10/6/1953,23.39
10/7/1953,23.58
10/8/1953,23.62
10/9/1953,23.66
10/13/1953,23.57
10/14/1953,23.68
10/15/1953,23.95
10/16/1953,24.14
10/19/1953,24.16
10/20/1953,24.17
10/21/1953,24.19
10/22/1953,24.3
10/23/1953,24.35
10/26/1953,24.31
10/27/1953,24.26
10/28/1953,24.29
10/29/1953,24.58
10/30/1953,24.54
11/2/1953,24.66
11/4/1953,24.51
11/5/1953,24.64
11/6/1953,24.61
11/9/1953,24.66
11/10/1953,24.37
11/12/1953,24.46
11/13/1953,24.54
11/16/1953,24.38
11/17/1953,24.25
11/18/1953,24.29
11/19/1953,24.4
11/20/1953,24.44
11/23/1953,24.36
11/24/1953,24.5
11/25/1953,24.52
11/27/1953,24.66
11/30/1953,24.76
12/1/1953,24.78
12/2/1953,24.95
12/3/1953,24.97
12/4/1953,24.98
12/7/1953,24.95
12/8/1953,24.87
12/9/1953,24.84
12/10/1953,24.78
12/11/1953,24.76
12/14/1953,24.69
12/15/1953,24.71
12/16/1953,24.96
12/17/1953,24.94
12/18/1953,24.99
12/21/1953,24.95
12/22/1953,24.76
12/23/1953,24.69
12/24/1953,24.8
12/28/1953,24.71
12/29/1953,24.55
12/30/1953,24.76
12/31/1953,24.81
1/4/1954,24.95
1/5/1954,25.1
1/6/1954,25.14
1/7/1954,25.06
1/8/1954,24.93
1/11/1954,24.8
1/12/1954,24.93
1/13/1954,25.07
1/14/1954,25.19
1/15/1954,25.43
1/18/1954,25.43
1/19/1954,25.68
1/20/1954,25.75
1/21/1954,25.79
